latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-8.119508,112.24978,171.0,25200,Asia/Jakarta,GMT+7

time,temperature_2m_mean (°C),precipitation_sum (mm),relative_humidity_2m_mean (%)
2019-05-30,25.6,0.00,74
2019-05-31,24.9,0.80,76
2019-06-01,25.1,0.30,74
2019-06-02,25.1,1.50,77
2019-06-03,25.1,0.20,78
2019-06-04,25.2,0.80,81
2019-06-05,25.6,0.20,80
2019-06-06,26.0,0.00,80
2019-06-07,25.4,0.00,81
2019-06-08,24.8,0.00,78
2019-06-09,24.4,3.00,82
2019-06-10,25.3,0.00,76
2019-06-11,25.5,0.00,74
2019-06-12,25.7,0.20,74
2019-06-13,25.3,2.90,79
2019-06-14,25.2,5.60,84
2019-06-15,25.5,0.00,77
2019-06-16,24.8,0.00,72
2019-06-17,24.3,0.00,74
2019-06-18,24.1,0.00,77
2019-06-19,24.0,0.00,77
2019-06-20,23.5,0.00,77
2019-06-21,23.9,0.00,76
2019-06-22,23.9,0.00,77
2019-06-23,23.9,0.20,76
2019-06-24,24.0,0.00,72
2019-06-25,24.4,0.00,74
2019-06-26,24.6,0.00,74
2019-06-27,24.4,0.50,74
2019-06-28,23.8,0.00,72
2019-06-29,23.4,0.00,66
2019-06-30,23.5,0.00,73
2019-07-01,24.1,0.00,72
2019-07-02,24.5,0.00,77
2019-07-03,25.4,1.60,77
2019-07-04,25.4,6.20,83
2019-07-05,24.9,1.30,82
2019-07-06,24.9,0.20,75
2019-07-07,24.6,0.00,75
2019-07-08,24.0,0.00,74
2019-07-09,23.5,0.00,74
2019-07-10,24.4,0.00,72
2019-07-11,23.9,0.30,76
2019-07-12,24.2,0.00,75
2019-07-13,23.2,0.00,72
2019-07-14,23.2,0.00,67
2019-07-15,23.7,0.00,71
2019-07-16,23.8,0.00,72
2019-07-17,23.5,0.00,72
2019-07-18,24.2,0.00,75
2019-07-19,24.3,2.80,80
2019-07-20,25.3,1.00,79
2019-07-21,24.1,1.70,79
2019-07-22,24.3,0.00,76
2019-07-23,24.6,0.00,76
2019-07-24,24.4,0.30,75
2019-07-25,24.5,0.00,73
2019-07-26,24.2,0.00,75
2019-07-27,24.5,0.00,76
2019-07-28,23.6,0.00,78
2019-07-29,24.1,0.00,76
2019-07-30,24.8,0.00,74
2019-07-31,24.2,0.00,74
2019-08-01,24.7,0.00,73
2019-08-02,24.8,0.50,72
2019-08-03,23.8,0.00,71
2019-08-04,23.8,0.00,65
2019-08-05,23.0,0.00,70
2019-08-06,22.7,0.00,72
2019-08-07,22.9,0.00,75
2019-08-08,23.4,0.00,76
2019-08-09,24.1,0.00,72
2019-08-10,24.0,0.00,70
2019-08-11,24.3,0.10,75
2019-08-12,24.7,0.00,75
2019-08-13,25.3,0.50,77
2019-08-14,25.5,0.50,77
2019-08-15,25.4,0.40,76
2019-08-16,24.9,0.00,72
2019-08-17,24.9,0.00,69
2019-08-18,24.0,0.00,70
2019-08-19,24.3,0.00,70
2019-08-20,24.6,0.00,72
2019-08-21,24.7,0.00,74
2019-08-22,25.3,2.40,74
2019-08-23,24.4,0.30,74
2019-08-24,24.5,0.00,73
2019-08-25,24.4,0.20,77
2019-08-26,24.5,2.50,78
2019-08-27,24.6,0.00,71
2019-08-28,24.0,0.00,73
2019-08-29,24.5,0.00,72
2019-08-30,24.9,0.00,72
2019-08-31,24.6,0.00,72
2019-09-01,24.4,0.00,72
2019-09-02,25.0,0.00,72
2019-09-03,24.2,0.00,75
2019-09-04,24.4,0.00,68
2019-09-05,23.8,0.00,71
2019-09-06,24.0,0.10,74
2019-09-07,24.6,0.20,74
2019-09-08,25.0,0.20,73
2019-09-09,25.5,0.10,70
2019-09-10,25.2,0.00,72
2019-09-11,24.9,0.00,69
2019-09-12,23.5,0.00,67
2019-09-13,24.1,0.00,70
2019-09-14,24.9,0.00,70
2019-09-15,25.1,0.40,71
2019-09-16,25.1,0.20,73
2019-09-17,25.6,0.10,70
2019-09-18,25.4,0.00,72
2019-09-19,24.8,0.00,70
2019-09-20,25.3,0.00,70
2019-09-21,25.5,0.10,69
2019-09-22,25.3,0.00,72
2019-09-23,25.3,0.00,70
2019-09-24,26.7,0.60,69
2019-09-25,26.5,0.00,70
2019-09-26,26.3,0.80,72
2019-09-27,26.3,0.00,70
2019-09-28,26.4,0.00,72
2019-09-29,26.2,1.70,73
2019-09-30,25.9,0.00,70
2019-10-01,25.3,0.00,70
2019-10-02,26.2,1.80,73
2019-10-03,26.6,1.20,73
2019-10-04,25.9,0.00,72
2019-10-05,25.0,0.00,71
2019-10-06,25.7,0.80,73
2019-10-07,26.6,0.30,70
2019-10-08,26.2,0.00,70
2019-10-09,26.3,0.00,71
2019-10-10,26.9,0.50,69
2019-10-11,27.1,0.30,68
2019-10-12,26.4,0.20,71
2019-10-13,26.3,0.30,74
2019-10-14,26.3,2.50,76
2019-10-15,26.3,0.70,74
2019-10-16,26.5,0.00,71
2019-10-17,25.9,0.00,71
2019-10-18,26.2,0.20,73
2019-10-19,26.7,0.10,72
2019-10-20,26.9,1.30,71
2019-10-21,27.7,0.00,69
2019-10-22,26.5,0.00,71
2019-10-23,26.7,0.10,73
2019-10-24,26.4,0.00,72
2019-10-25,26.8,1.00,72
2019-10-26,27.0,0.50,71
2019-10-27,26.9,0.00,70
2019-10-28,26.7,1.10,73
2019-10-29,26.6,1.40,73
2019-10-30,26.7,0.60,71
2019-10-31,27.2,0.70,73
2019-11-01,25.8,6.20,82
2019-11-02,24.0,30.10,92
2019-11-03,25.0,3.20,84
2019-11-04,25.3,4.30,81
2019-11-05,25.7,0.70,79
2019-11-06,25.4,0.10,77
2019-11-07,25.8,0.00,75
2019-11-08,26.4,2.80,76
2019-11-09,26.3,3.50,80
2019-11-10,27.0,1.20,77
2019-11-11,26.9,1.40,78
2019-11-12,27.4,2.40,75
2019-11-13,27.4,2.70,76
2019-11-14,27.4,3.00,78
2019-11-15,26.5,0.20,77
2019-11-16,26.6,0.40,75
2019-11-17,27.4,0.90,74
2019-11-18,27.5,0.30,76
2019-11-19,27.4,0.10,74
2019-11-20,26.9,1.40,76
2019-11-21,27.2,1.30,71
2019-11-22,27.0,1.80,73
2019-11-23,27.6,1.40,72
2019-11-24,26.9,4.80,80
2019-11-25,27.1,3.60,80
2019-11-26,27.2,0.10,75
2019-11-27,27.0,1.70,74
2019-11-28,27.3,1.30,75
2019-11-29,28.0,0.40,72
2019-11-30,26.8,11.30,82
2019-12-01,27.1,2.40,82
2019-12-02,27.3,2.20,81
2019-12-03,27.4,0.00,75
2019-12-04,27.7,0.40,73
2019-12-05,27.1,4.50,77
2019-12-06,26.8,11.50,80
2019-12-07,26.6,8.20,81
2019-12-08,27.3,1.30,81
2019-12-09,27.5,2.20,81
2019-12-10,27.1,2.30,79
2019-12-11,26.7,2.90,82
2019-12-12,26.6,8.80,82
2019-12-13,25.8,39.70,86
2019-12-14,25.6,26.10,86
2019-12-15,25.3,14.00,90
2019-12-16,25.3,5.70,89
2019-12-17,25.1,4.90,92
2019-12-18,25.7,12.20,87
2019-12-19,26.3,13.30,85
2019-12-20,26.5,1.90,85
2019-12-21,27.0,3.70,84
2019-12-22,25.9,1.50,87
2019-12-23,25.6,8.60,88
2019-12-24,26.3,8.70,86
2019-12-25,26.1,11.60,88
2019-12-26,25.7,6.30,89
2019-12-27,25.6,25.00,89
2019-12-28,25.8,16.20,87
2019-12-29,26.0,15.20,87
2019-12-30,26.2,6.20,86
2019-12-31,25.6,18.20,91
2020-01-01,25.6,4.80,86
2020-01-02,25.9,11.80,85
2020-01-03,25.7,9.60,85
2020-01-04,25.2,25.10,87
2020-01-05,25.2,20.80,90
2020-01-06,24.8,15.10,90
2020-01-07,25.2,10.20,88
2020-01-08,24.9,9.60,90
2020-01-09,25.2,4.50,89
2020-01-10,25.4,4.30,83
2020-01-11,24.7,31.60,87
2020-01-12,25.4,4.70,85
2020-01-13,25.5,1.60,85
2020-01-14,26.3,2.20,81
2020-01-15,26.2,3.20,84
2020-01-16,25.8,2.00,86
2020-01-17,25.6,0.00,83
2020-01-18,25.9,0.00,79
2020-01-19,25.9,0.40,81
2020-01-20,26.0,1.50,82
2020-01-21,26.5,3.00,82
2020-01-22,26.0,12.90,86
2020-01-23,26.5,2.60,85
2020-01-24,26.6,4.00,85
2020-01-25,26.4,2.10,87
2020-01-26,26.2,11.80,86
